start_timestamp,end_timestamp,marketprice,unit,country
2023-09-09 03:00:00,2023-09-09 04:00:00,100.55,Eur/MWh,at
2023-09-09 04:00:00,2023-09-09 05:00:00,103.75,Eur/MWh,at
2023-09-09 05:00:00,2023-09-09 06:00:00,103.89,Eur/MWh,at
2023-09-09 06:00:00,2023-09-09 07:00:00,96.09,Eur/MWh,at
2023-09-09 07:00:00,2023-09-09 08:00:00,89.77,Eur/MWh,at
2023-09-09 08:00:00,2023-09-09 09:00:00,84.27,Eur/MWh,at
2023-09-09 09:00:00,2023-09-09 10:00:00,65.53,Eur/MWh,at
2023-09-09 10:00:00,2023-09-09 11:00:00,43.89,Eur/MWh,at
2023-09-09 11:00:00,2023-09-09 12:00:00,11.34,Eur/MWh,at
2023-09-09 12:00:00,2023-09-09 13:00:00,14.1,Eur/MWh,at
2023-09-09 13:00:00,2023-09-09 14:00:00,57.89,Eur/MWh,at
2023-09-09 14:00:00,2023-09-09 15:00:00,78.8,Eur/MWh,at
2023-09-09 15:00:00,2023-09-09 16:00:00,97.36,Eur/MWh,at
2023-09-09 16:00:00,2023-09-09 17:00:00,120.73,Eur/MWh,at
2023-09-09 17:00:00,2023-09-09 18:00:00,152.41,Eur/MWh,at
2023-09-09 18:00:00,2023-09-09 19:00:00,152.36,Eur/MWh,at
2023-09-09 19:00:00,2023-09-09 20:00:00,131.78,Eur/MWh,at
2023-09-09 20:00:00,2023-09-09 21:00:00,110.9,Eur/MWh,at
2023-09-09 21:00:00,2023-09-09 22:00:00,103.16,Eur/MWh,at
2023-09-09 22:00:00,2023-09-09 23:00:00,105.85,Eur/MWh,at
2023-09-09 23:00:00,2023-09-10 00:00:00,103.64,Eur/MWh,at
2023-09-10 00:00:00,2023-09-10 01:00:00,102.56,Eur/MWh,at
2023-09-10 01:00:00,2023-09-10 02:00:00,99.36,Eur/MWh,at
2023-09-10 02:00:00,2023-09-10 03:00:00,92.98,Eur/MWh,at
2023-09-10 03:00:00,2023-09-10 04:00:00,96.57,Eur/MWh,at
2023-09-10 04:00:00,2023-09-10 05:00:00,97.87,Eur/MWh,at
2023-09-10 05:00:00,2023-09-10 06:00:00,96.33,Eur/MWh,at
2023-09-10 06:00:00,2023-09-10 07:00:00,92.31,Eur/MWh,at
2023-09-10 07:00:00,2023-09-10 08:00:00,79.96,Eur/MWh,at
2023-09-10 08:00:00,2023-09-10 09:00:00,55.99,Eur/MWh,at
2023-09-10 09:00:00,2023-09-10 10:00:00,18.0,Eur/MWh,at
2023-09-10 10:00:00,2023-09-10 11:00:00,8.28,Eur/MWh,at
2023-09-10 11:00:00,2023-09-10 12:00:00,0.03,Eur/MWh,at
2023-09-10 12:00:00,2023-09-10 13:00:00,0.0,Eur/MWh,at
2023-09-10 13:00:00,2023-09-10 14:00:00,26.59,Eur/MWh,at
2023-09-10 14:00:00,2023-09-10 15:00:00,79.0,Eur/MWh,at
2023-09-10 15:00:00,2023-09-10 16:00:00,99.92,Eur/MWh,at
2023-09-10 16:00:00,2023-09-10 17:00:00,120.45,Eur/MWh,at
2023-09-10 17:00:00,2023-09-10 18:00:00,147.84,Eur/MWh,at
2023-09-10 18:00:00,2023-09-10 19:00:00,148.77,Eur/MWh,at
2023-09-10 19:00:00,2023-09-10 20:00:00,131.57,Eur/MWh,at
2023-09-10 20:00:00,2023-09-10 21:00:00,113.93,Eur/MWh,at
2023-09-10 21:00:00,2023-09-10 22:00:00,100.86,Eur/MWh,at
2023-09-10 22:00:00,2023-09-10 23:00:00,105.0,Eur/MWh,at
2023-09-10 23:00:00,2023-09-11 00:00:00,97.24,Eur/MWh,at
2023-09-11 00:00:00,2023-09-11 01:00:00,96.03,Eur/MWh,at
2023-09-11 01:00:00,2023-09-11 02:00:00,91.92,Eur/MWh,at
2023-09-11 02:00:00,2023-09-11 03:00:00,92.11,Eur/MWh,at
2023-09-11 03:00:00,2023-09-11 04:00:00,101.95,Eur/MWh,at
2023-09-11 04:00:00,2023-09-11 05:00:00,142.75,Eur/MWh,at
2023-09-11 05:00:00,2023-09-11 06:00:00,178.52,Eur/MWh,at
2023-09-11 06:00:00,2023-09-11 07:00:00,136.44,Eur/MWh,at
2023-09-11 07:00:00,2023-09-11 08:00:00,113.0,Eur/MWh,at
2023-09-11 08:00:00,2023-09-11 09:00:00,95.16,Eur/MWh,at
2023-09-11 09:00:00,2023-09-11 10:00:00,91.09,Eur/MWh,at
2023-09-11 10:00:00,2023-09-11 11:00:00,89.21,Eur/MWh,at
2023-09-11 11:00:00,2023-09-11 12:00:00,85.85,Eur/MWh,at
2023-09-11 12:00:00,2023-09-11 13:00:00,88.69,Eur/MWh,at
2023-09-11 13:00:00,2023-09-11 14:00:00,92.53,Eur/MWh,at
2023-09-11 14:00:00,2023-09-11 15:00:00,100.18,Eur/MWh,at
2023-09-11 15:00:00,2023-09-11 16:00:00,132.01,Eur/MWh,at
2023-09-11 16:00:00,2023-09-11 17:00:00,260.0,Eur/MWh,at
2023-09-11 17:00:00,2023-09-11 18:00:00,437.47,Eur/MWh,at
2023-09-11 18:00:00,2023-09-11 19:00:00,389.27,Eur/MWh,at
2023-09-11 19:00:00,2023-09-11 20:00:00,209.64,Eur/MWh,at
2023-09-11 20:00:00,2023-09-11 21:00:00,146.33,Eur/MWh,at
2023-09-11 21:00:00,2023-09-11 22:00:00,119.94,Eur/MWh,at
2023-09-11 22:00:00,2023-09-11 23:00:00,105.84,Eur/MWh,at
2023-09-11 23:00:00,2023-09-12 00:00:00,102.48,Eur/MWh,at
2023-09-12 00:00:00,2023-09-12 01:00:00,103.04,Eur/MWh,at
2023-09-12 01:00:00,2023-09-12 02:00:00,101.8,Eur/MWh,at
2023-09-12 02:00:00,2023-09-12 03:00:00,104.28,Eur/MWh,at
2023-09-12 03:00:00,2023-09-12 04:00:00,115.06,Eur/MWh,at
2023-09-12 04:00:00,2023-09-12 05:00:00,149.97,Eur/MWh,at
2023-09-12 05:00:00,2023-09-12 06:00:00,219.45,Eur/MWh,at
2023-09-12 06:00:00,2023-09-12 07:00:00,146.1,Eur/MWh,at
2023-09-12 07:00:00,2023-09-12 08:00:00,123.22,Eur/MWh,at
2023-09-12 08:00:00,2023-09-12 09:00:00,109.92,Eur/MWh,at
2023-09-12 09:00:00,2023-09-12 10:00:00,101.59,Eur/MWh,at
2023-09-12 10:00:00,2023-09-12 11:00:00,96.6,Eur/MWh,at
2023-09-12 11:00:00,2023-09-12 12:00:00,94.18,Eur/MWh,at
2023-09-12 12:00:00,2023-09-12 13:00:00,97.11,Eur/MWh,at
2023-09-12 13:00:00,2023-09-12 14:00:00,99.9,Eur/MWh,at
2023-09-12 14:00:00,2023-09-12 15:00:00,109.1,Eur/MWh,at
2023-09-12 15:00:00,2023-09-12 16:00:00,137.95,Eur/MWh,at
2023-09-12 16:00:00,2023-09-12 17:00:00,183.34,Eur/MWh,at
2023-09-12 17:00:00,2023-09-12 18:00:00,271.13,Eur/MWh,at
2023-09-12 18:00:00,2023-09-12 19:00:00,181.85,Eur/MWh,at
2023-09-12 19:00:00,2023-09-12 20:00:00,136.62,Eur/MWh,at
2023-09-12 20:00:00,2023-09-12 21:00:00,115.55,Eur/MWh,at
2023-09-12 21:00:00,2023-09-12 22:00:00,93.77,Eur/MWh,at
2023-09-12 22:00:00,2023-09-12 23:00:00,106.45,Eur/MWh,at
2023-09-12 23:00:00,2023-09-13 00:00:00,99.9,Eur/MWh,at
2023-09-13 00:00:00,2023-09-13 01:00:00,98.63,Eur/MWh,at
2023-09-13 01:00:00,2023-09-13 02:00:00,95.87,Eur/MWh,at
2023-09-13 02:00:00,2023-09-13 03:00:00,94.02,Eur/MWh,at
2023-09-13 03:00:00,2023-09-13 04:00:00,99.34,Eur/MWh,at
2023-09-13 04:00:00,2023-09-13 05:00:00,126.99,Eur/MWh,at
2023-09-13 05:00:00,2023-09-13 06:00:00,138.7,Eur/MWh,at
2023-09-13 06:00:00,2023-09-13 07:00:00,137.72,Eur/MWh,at
2023-09-13 07:00:00,2023-09-13 08:00:00,124.91,Eur/MWh,at
2023-09-13 08:00:00,2023-09-13 09:00:00,103.21,Eur/MWh,at
2023-09-13 09:00:00,2023-09-13 10:00:00,96.86,Eur/MWh,at
2023-09-13 10:00:00,2023-09-13 11:00:00,94.32,Eur/MWh,at
2023-09-13 11:00:00,2023-09-13 12:00:00,92.95,Eur/MWh,at
2023-09-13 12:00:00,2023-09-13 13:00:00,94.04,Eur/MWh,at
2023-09-13 13:00:00,2023-09-13 14:00:00,109.97,Eur/MWh,at
2023-09-13 14:00:00,2023-09-13 15:00:00,109.92,Eur/MWh,at
2023-09-13 15:00:00,2023-09-13 16:00:00,118.87,Eur/MWh,at
2023-09-13 16:00:00,2023-09-13 17:00:00,123.39,Eur/MWh,at
2023-09-13 17:00:00,2023-09-13 18:00:00,144.14,Eur/MWh,at
2023-09-13 18:00:00,2023-09-13 19:00:00,140.98,Eur/MWh,at
2023-09-13 19:00:00,2023-09-13 20:00:00,122.79,Eur/MWh,at
2023-09-13 20:00:00,2023-09-13 21:00:00,106.41,Eur/MWh,at
2023-09-13 21:00:00,2023-09-13 22:00:00,98.07,Eur/MWh,at
2023-09-13 22:00:00,2023-09-13 23:00:00,96.3,Eur/MWh,at
2023-09-13 23:00:00,2023-09-14 00:00:00,94.65,Eur/MWh,at
2023-09-14 00:00:00,2023-09-14 01:00:00,96.63,Eur/MWh,at
2023-09-14 01:00:00,2023-09-14 02:00:00,97.06,Eur/MWh,at
2023-09-14 02:00:00,2023-09-14 03:00:00,95.2,Eur/MWh,at
2023-09-14 03:00:00,2023-09-14 04:00:00,104.74,Eur/MWh,at
2023-09-14 04:00:00,2023-09-14 05:00:00,137.48,Eur/MWh,at
2023-09-14 05:00:00,2023-09-14 06:00:00,173.81,Eur/MWh,at
2023-09-14 06:00:00,2023-09-14 07:00:00,151.93,Eur/MWh,at
2023-09-14 07:00:00,2023-09-14 08:00:00,117.99,Eur/MWh,at
2023-09-14 08:00:00,2023-09-14 09:00:00,96.82,Eur/MWh,at
2023-09-14 09:00:00,2023-09-14 10:00:00,88.53,Eur/MWh,at
2023-09-14 10:00:00,2023-09-14 11:00:00,91.38,Eur/MWh,at
2023-09-14 11:00:00,2023-09-14 12:00:00,89.83,Eur/MWh,at
2023-09-14 12:00:00,2023-09-14 13:00:00,88.14,Eur/MWh,at
2023-09-14 13:00:00,2023-09-14 14:00:00,99.27,Eur/MWh,at
2023-09-14 14:00:00,2023-09-14 15:00:00,93.94,Eur/MWh,at
2023-09-14 15:00:00,2023-09-14 16:00:00,115.01,Eur/MWh,at
2023-09-14 16:00:00,2023-09-14 17:00:00,166.68,Eur/MWh,at
2023-09-14 17:00:00,2023-09-14 18:00:00,221.0,Eur/MWh,at
2023-09-14 18:00:00,2023-09-14 19:00:00,180.48,Eur/MWh,at
2023-09-14 19:00:00,2023-09-14 20:00:00,132.42,Eur/MWh,at
2023-09-14 20:00:00,2023-09-14 21:00:00,114.14,Eur/MWh,at
2023-09-14 21:00:00,2023-09-14 22:00:00,99.37,Eur/MWh,at
2023-09-14 22:00:00,2023-09-14 23:00:00,100.89,Eur/MWh,at
2023-09-14 23:00:00,2023-09-15 00:00:00,97.01,Eur/MWh,at
2023-09-15 00:00:00,2023-09-15 01:00:00,96.13,Eur/MWh,at
2023-09-15 01:00:00,2023-09-15 02:00:00,94.02,Eur/MWh,at
2023-09-15 02:00:00,2023-09-15 03:00:00,93.01,Eur/MWh,at
2023-09-15 03:00:00,2023-09-15 04:00:00,99.91,Eur/MWh,at
2023-09-15 04:00:00,2023-09-15 05:00:00,136.63,Eur/MWh,at
2023-09-15 05:00:00,2023-09-15 06:00:00,149.81,Eur/MWh,at
2023-09-15 06:00:00,2023-09-15 07:00:00,125.07,Eur/MWh,at
2023-09-15 07:00:00,2023-09-15 08:00:00,104.38,Eur/MWh,at
2023-09-15 08:00:00,2023-09-15 09:00:00,93.58,Eur/MWh,at
2023-09-15 09:00:00,2023-09-15 10:00:00,89.46,Eur/MWh,at
2023-09-15 10:00:00,2023-09-15 11:00:00,78.57,Eur/MWh,at
2023-09-15 11:00:00,2023-09-15 12:00:00,65.04,Eur/MWh,at
2023-09-15 12:00:00,2023-09-15 13:00:00,71.76,Eur/MWh,at
2023-09-15 13:00:00,2023-09-15 14:00:00,94.08,Eur/MWh,at
2023-09-15 14:00:00,2023-09-15 15:00:00,94.32,Eur/MWh,at
2023-09-15 15:00:00,2023-09-15 16:00:00,121.08,Eur/MWh,at
2023-09-15 16:00:00,2023-09-15 17:00:00,150.51,Eur/MWh,at
2023-09-15 17:00:00,2023-09-15 18:00:00,178.86,Eur/MWh,at
2023-09-15 18:00:00,2023-09-15 19:00:00,144.26,Eur/MWh,at
2023-09-15 19:00:00,2023-09-15 20:00:00,114.42,Eur/MWh,at
2023-09-15 20:00:00,2023-09-15 21:00:00,101.07,Eur/MWh,at
2023-09-15 21:00:00,2023-09-15 22:00:00,95.77,Eur/MWh,at
2023-09-15 22:00:00,2023-09-15 23:00:00,96.24,Eur/MWh,at
2023-09-15 23:00:00,2023-09-16 00:00:00,94.02,Eur/MWh,at
2023-09-16 00:00:00,2023-09-16 01:00:00,90.02,Eur/MWh,at
2023-09-16 01:00:00,2023-09-16 02:00:00,86.87,Eur/MWh,at
2023-09-16 02:00:00,2023-09-16 03:00:00,87.1,Eur/MWh,at
2023-09-16 03:00:00,2023-09-16 04:00:00,89.43,Eur/MWh,at
2023-09-16 04:00:00,2023-09-16 05:00:00,99.32,Eur/MWh,at
2023-09-16 05:00:00,2023-09-16 06:00:00,105.59,Eur/MWh,at
2023-09-16 06:00:00,2023-09-16 07:00:00,101.5,Eur/MWh,at
2023-09-16 07:00:00,2023-09-16 08:00:00,90.79,Eur/MWh,at
2023-09-16 08:00:00,2023-09-16 09:00:00,79.0,Eur/MWh,at
2023-09-16 09:00:00,2023-09-16 10:00:00,64.97,Eur/MWh,at
2023-09-16 10:00:00,2023-09-16 11:00:00,54.48,Eur/MWh,at
2023-09-16 11:00:00,2023-09-16 12:00:00,32.44,Eur/MWh,at
2023-09-16 12:00:00,2023-09-16 13:00:00,34.4,Eur/MWh,at
2023-09-16 13:00:00,2023-09-16 14:00:00,74.46,Eur/MWh,at
2023-09-16 14:00:00,2023-09-16 15:00:00,86.07,Eur/MWh,at
2023-09-16 15:00:00,2023-09-16 16:00:00,105.32,Eur/MWh,at
2023-09-16 16:00:00,2023-09-16 17:00:00,129.11,Eur/MWh,at
2023-09-16 17:00:00,2023-09-16 18:00:00,171.11,Eur/MWh,at
2023-09-16 18:00:00,2023-09-16 19:00:00,140.1,Eur/MWh,at
2023-09-16 19:00:00,2023-09-16 20:00:00,116.96,Eur/MWh,at
2023-09-16 20:00:00,2023-09-16 21:00:00,105.03,Eur/MWh,at
2023-09-16 21:00:00,2023-09-16 22:00:00,99.71,Eur/MWh,at
2023-09-16 22:00:00,2023-09-16 23:00:00,108.99,Eur/MWh,at
2023-09-16 23:00:00,2023-09-17 00:00:00,105.2,Eur/MWh,at
2023-09-17 00:00:00,2023-09-17 01:00:00,101.94,Eur/MWh,at
2023-09-17 01:00:00,2023-09-17 02:00:00,96.14,Eur/MWh,at
2023-09-17 02:00:00,2023-09-17 03:00:00,96.33,Eur/MWh,at
2023-09-17 03:00:00,2023-09-17 04:00:00,95.95,Eur/MWh,at
2023-09-17 04:00:00,2023-09-17 05:00:00,95.8,Eur/MWh,at
2023-09-17 05:00:00,2023-09-17 06:00:00,99.91,Eur/MWh,at
2023-09-17 06:00:00,2023-09-17 07:00:00,91.11,Eur/MWh,at
2023-09-17 07:00:00,2023-09-17 08:00:00,80.86,Eur/MWh,at
2023-09-17 08:00:00,2023-09-17 09:00:00,67.24,Eur/MWh,at
2023-09-17 09:00:00,2023-09-17 10:00:00,39.57,Eur/MWh,at
2023-09-17 10:00:00,2023-09-17 11:00:00,21.21,Eur/MWh,at
2023-09-17 11:00:00,2023-09-17 12:00:00,4.08,Eur/MWh,at
2023-09-17 12:00:00,2023-09-17 13:00:00,4.3,Eur/MWh,at
2023-09-17 13:00:00,2023-09-17 14:00:00,38.7,Eur/MWh,at
2023-09-17 14:00:00,2023-09-17 15:00:00,67.74,Eur/MWh,at
2023-09-17 15:00:00,2023-09-17 16:00:00,102.25,Eur/MWh,at
2023-09-17 16:00:00,2023-09-17 17:00:00,123.42,Eur/MWh,at
2023-09-17 17:00:00,2023-09-17 18:00:00,146.59,Eur/MWh,at
2023-09-17 18:00:00,2023-09-17 19:00:00,128.77,Eur/MWh,at
2023-09-17 19:00:00,2023-09-17 20:00:00,118.25,Eur/MWh,at
2023-09-17 20:00:00,2023-09-17 21:00:00,108.91,Eur/MWh,at
2023-09-17 21:00:00,2023-09-17 22:00:00,99.18,Eur/MWh,at
2023-09-17 22:00:00,2023-09-17 23:00:00,93.87,Eur/MWh,at
2023-09-17 23:00:00,2023-09-18 00:00:00,87.51,Eur/MWh,at
2023-09-18 00:00:00,2023-09-18 01:00:00,81.73,Eur/MWh,at
2023-09-18 01:00:00,2023-09-18 02:00:00,82.72,Eur/MWh,at
2023-09-18 02:00:00,2023-09-18 03:00:00,82.13,Eur/MWh,at
2023-09-18 03:00:00,2023-09-18 04:00:00,89.36,Eur/MWh,at
2023-09-18 04:00:00,2023-09-18 05:00:00,115.92,Eur/MWh,at
2023-09-18 05:00:00,2023-09-18 06:00:00,132.51,Eur/MWh,at
2023-09-18 06:00:00,2023-09-18 07:00:00,128.81,Eur/MWh,at
2023-09-18 07:00:00,2023-09-18 08:00:00,105.85,Eur/MWh,at
2023-09-18 08:00:00,2023-09-18 09:00:00,90.65,Eur/MWh,at
2023-09-18 09:00:00,2023-09-18 10:00:00,74.3,Eur/MWh,at
2023-09-18 10:00:00,2023-09-18 11:00:00,57.3,Eur/MWh,at
2023-09-18 11:00:00,2023-09-18 12:00:00,40.23,Eur/MWh,at
2023-09-18 12:00:00,2023-09-18 13:00:00,56.8,Eur/MWh,at
2023-09-18 13:00:00,2023-09-18 14:00:00,74.03,Eur/MWh,at
2023-09-18 14:00:00,2023-09-18 15:00:00,85.87,Eur/MWh,at
2023-09-18 15:00:00,2023-09-18 16:00:00,109.29,Eur/MWh,at
2023-09-18 16:00:00,2023-09-18 17:00:00,133.46,Eur/MWh,at
2023-09-18 17:00:00,2023-09-18 18:00:00,159.63,Eur/MWh,at
2023-09-18 18:00:00,2023-09-18 19:00:00,126.67,Eur/MWh,at
2023-09-18 19:00:00,2023-09-18 20:00:00,104.48,Eur/MWh,at
2023-09-18 20:00:00,2023-09-18 21:00:00,92.52,Eur/MWh,at
2023-09-18 21:00:00,2023-09-18 22:00:00,72.33,Eur/MWh,at
2023-09-18 22:00:00,2023-09-18 23:00:00,9.91,Eur/MWh,at
2023-09-18 23:00:00,2023-09-19 00:00:00,3.44,Eur/MWh,at
2023-09-19 00:00:00,2023-09-19 01:00:00,1.36,Eur/MWh,at
2023-09-19 01:00:00,2023-09-19 02:00:00,1.38,Eur/MWh,at
2023-09-19 02:00:00,2023-09-19 03:00:00,13.18,Eur/MWh,at
2023-09-19 03:00:00,2023-09-19 04:00:00,74.07,Eur/MWh,at
2023-09-19 04:00:00,2023-09-19 05:00:00,78.1,Eur/MWh,at
2023-09-19 05:00:00,2023-09-19 06:00:00,102.8,Eur/MWh,at
2023-09-19 06:00:00,2023-09-19 07:00:00,111.93,Eur/MWh,at
2023-09-19 07:00:00,2023-09-19 08:00:00,89.36,Eur/MWh,at
2023-09-19 08:00:00,2023-09-19 09:00:00,70.39,Eur/MWh,at
2023-09-19 09:00:00,2023-09-19 10:00:00,59.9,Eur/MWh,at
2023-09-19 10:00:00,2023-09-19 11:00:00,59.95,Eur/MWh,at
2023-09-19 11:00:00,2023-09-19 12:00:00,39.83,Eur/MWh,at
2023-09-19 12:00:00,2023-09-19 13:00:00,46.37,Eur/MWh,at
2023-09-19 13:00:00,2023-09-19 14:00:00,70.08,Eur/MWh,at
2023-09-19 14:00:00,2023-09-19 15:00:00,66.43,Eur/MWh,at
2023-09-19 15:00:00,2023-09-19 16:00:00,78.99,Eur/MWh,at
2023-09-19 16:00:00,2023-09-19 17:00:00,109.21,Eur/MWh,at
2023-09-19 17:00:00,2023-09-19 18:00:00,111.93,Eur/MWh,at
2023-09-19 18:00:00,2023-09-19 19:00:00,111.91,Eur/MWh,at
2023-09-19 19:00:00,2023-09-19 20:00:00,96.71,Eur/MWh,at
2023-09-19 20:00:00,2023-09-19 21:00:00,78.01,Eur/MWh,at
2023-09-19 21:00:00,2023-09-19 22:00:00,72.1,Eur/MWh,at
2023-09-19 22:00:00,2023-09-19 23:00:00,54.81,Eur/MWh,at
2023-09-19 23:00:00,2023-09-20 00:00:00,49.66,Eur/MWh,at
2023-09-20 00:00:00,2023-09-20 01:00:00,41.39,Eur/MWh,at
2023-09-20 01:00:00,2023-09-20 02:00:00,52.79,Eur/MWh,at
2023-09-20 02:00:00,2023-09-20 03:00:00,59.9,Eur/MWh,at
2023-09-20 03:00:00,2023-09-20 04:00:00,72.03,Eur/MWh,at
2023-09-20 04:00:00,2023-09-20 05:00:00,104.98,Eur/MWh,at
2023-09-20 05:00:00,2023-09-20 06:00:00,106.93,Eur/MWh,at
2023-09-20 06:00:00,2023-09-20 07:00:00,105.64,Eur/MWh,at
2023-09-20 07:00:00,2023-09-20 08:00:00,84.95,Eur/MWh,at
2023-09-20 08:00:00,2023-09-20 09:00:00,30.35,Eur/MWh,at
2023-09-20 09:00:00,2023-09-20 10:00:00,44.0,Eur/MWh,at
2023-09-20 10:00:00,2023-09-20 11:00:00,59.9,Eur/MWh,at
2023-09-20 11:00:00,2023-09-20 12:00:00,56.48,Eur/MWh,at
2023-09-20 12:00:00,2023-09-20 13:00:00,59.9,Eur/MWh,at
2023-09-20 13:00:00,2023-09-20 14:00:00,59.81,Eur/MWh,at
2023-09-20 14:00:00,2023-09-20 15:00:00,63.22,Eur/MWh,at
2023-09-20 15:00:00,2023-09-20 16:00:00,106.96,Eur/MWh,at
2023-09-20 16:00:00,2023-09-20 17:00:00,120.62,Eur/MWh,at
2023-09-20 17:00:00,2023-09-20 18:00:00,177.52,Eur/MWh,at
2023-09-20 18:00:00,2023-09-20 19:00:00,111.98,Eur/MWh,at
2023-09-20 19:00:00,2023-09-20 20:00:00,101.05,Eur/MWh,at
2023-09-20 20:00:00,2023-09-20 21:00:00,85.06,Eur/MWh,at
2023-09-20 21:00:00,2023-09-20 22:00:00,82.0,Eur/MWh,at
2023-09-20 22:00:00,2023-09-20 23:00:00,75.07,Eur/MWh,at
2023-09-20 23:00:00,2023-09-21 00:00:00,74.0,Eur/MWh,at
2023-09-21 00:00:00,2023-09-21 01:00:00,74.09,Eur/MWh,at
2023-09-21 01:00:00,2023-09-21 02:00:00,71.72,Eur/MWh,at
2023-09-21 02:00:00,2023-09-21 03:00:00,71.97,Eur/MWh,at
2023-09-21 03:00:00,2023-09-21 04:00:00,76.05,Eur/MWh,at
2023-09-21 04:00:00,2023-09-21 05:00:00,105.92,Eur/MWh,at
2023-09-21 05:00:00,2023-09-21 06:00:00,116.92,Eur/MWh,at
2023-09-21 06:00:00,2023-09-21 07:00:00,115.82,Eur/MWh,at
2023-09-21 07:00:00,2023-09-21 08:00:00,103.74,Eur/MWh,at
2023-09-21 08:00:00,2023-09-21 09:00:00,95.03,Eur/MWh,at
2023-09-21 09:00:00,2023-09-21 10:00:00,78.23,Eur/MWh,at
2023-09-21 10:00:00,2023-09-21 11:00:00,74.07,Eur/MWh,at
2023-09-21 11:00:00,2023-09-21 12:00:00,76.02,Eur/MWh,at
2023-09-21 12:00:00,2023-09-21 13:00:00,84.92,Eur/MWh,at
2023-09-21 13:00:00,2023-09-21 14:00:00,93.8,Eur/MWh,at
2023-09-21 14:00:00,2023-09-21 15:00:00,105.49,Eur/MWh,at
2023-09-21 15:00:00,2023-09-21 16:00:00,117.61,Eur/MWh,at
2023-09-21 16:00:00,2023-09-21 17:00:00,170.25,Eur/MWh,at
2023-09-21 17:00:00,2023-09-21 18:00:00,254.97,Eur/MWh,at
2023-09-21 18:00:00,2023-09-21 19:00:00,144.26,Eur/MWh,at
2023-09-21 19:00:00,2023-09-21 20:00:00,114.8,Eur/MWh,at
2023-09-21 20:00:00,2023-09-21 21:00:00,100.1,Eur/MWh,at
2023-09-21 21:00:00,2023-09-21 22:00:00,94.75,Eur/MWh,at
2023-09-21 22:00:00,2023-09-21 23:00:00,88.43,Eur/MWh,at
2023-09-21 23:00:00,2023-09-22 00:00:00,87.16,Eur/MWh,at
2023-09-22 00:00:00,2023-09-22 01:00:00,83.05,Eur/MWh,at
2023-09-22 01:00:00,2023-09-22 02:00:00,79.61,Eur/MWh,at
2023-09-22 02:00:00,2023-09-22 03:00:00,78.61,Eur/MWh,at
2023-09-22 03:00:00,2023-09-22 04:00:00,85.98,Eur/MWh,at
2023-09-22 04:00:00,2023-09-22 05:00:00,106.44,Eur/MWh,at
2023-09-22 05:00:00,2023-09-22 06:00:00,135.19,Eur/MWh,at
2023-09-22 06:00:00,2023-09-22 07:00:00,134.29,Eur/MWh,at
2023-09-22 07:00:00,2023-09-22 08:00:00,117.06,Eur/MWh,at
2023-09-22 08:00:00,2023-09-22 09:00:00,99.64,Eur/MWh,at
2023-09-22 09:00:00,2023-09-22 10:00:00,90.93,Eur/MWh,at
2023-09-22 10:00:00,2023-09-22 11:00:00,85.65,Eur/MWh,at
2023-09-22 11:00:00,2023-09-22 12:00:00,79.9,Eur/MWh,at
2023-09-22 12:00:00,2023-09-22 13:00:00,82.02,Eur/MWh,at
2023-09-22 13:00:00,2023-09-22 14:00:00,91.83,Eur/MWh,at
2023-09-22 14:00:00,2023-09-22 15:00:00,92.2,Eur/MWh,at
2023-09-22 15:00:00,2023-09-22 16:00:00,115.17,Eur/MWh,at
2023-09-22 16:00:00,2023-09-22 17:00:00,132.69,Eur/MWh,at
2023-09-22 17:00:00,2023-09-22 18:00:00,155.33,Eur/MWh,at
2023-09-22 18:00:00,2023-09-22 19:00:00,134.75,Eur/MWh,at
2023-09-22 19:00:00,2023-09-22 20:00:00,116.56,Eur/MWh,at
2023-09-22 20:00:00,2023-09-22 21:00:00,105.93,Eur/MWh,at
2023-09-22 21:00:00,2023-09-22 22:00:00,103.06,Eur/MWh,at
2023-09-22 22:00:00,2023-09-22 23:00:00,109.04,Eur/MWh,at
2023-09-22 23:00:00,2023-09-23 00:00:00,101.03,Eur/MWh,at
2023-09-23 00:00:00,2023-09-23 01:00:00,97.05,Eur/MWh,at
2023-09-23 01:00:00,2023-09-23 02:00:00,91.72,Eur/MWh,at
2023-09-23 02:00:00,2023-09-23 03:00:00,89.29,Eur/MWh,at
2023-09-23 03:00:00,2023-09-23 04:00:00,91.78,Eur/MWh,at
2023-09-23 04:00:00,2023-09-23 05:00:00,98.88,Eur/MWh,at
2023-09-23 05:00:00,2023-09-23 06:00:00,107.2,Eur/MWh,at
2023-09-23 06:00:00,2023-09-23 07:00:00,109.99,Eur/MWh,at
2023-09-23 07:00:00,2023-09-23 08:00:00,104.68,Eur/MWh,at
2023-09-23 08:00:00,2023-09-23 09:00:00,90.75,Eur/MWh,at
2023-09-23 09:00:00,2023-09-23 10:00:00,84.9,Eur/MWh,at
2023-09-23 10:00:00,2023-09-23 11:00:00,79.89,Eur/MWh,at
2023-09-23 11:00:00,2023-09-23 12:00:00,70.55,Eur/MWh,at
2023-09-23 12:00:00,2023-09-23 13:00:00,55.25,Eur/MWh,at
2023-09-23 13:00:00,2023-09-23 14:00:00,82.36,Eur/MWh,at
2023-09-23 14:00:00,2023-09-23 15:00:00,86.93,Eur/MWh,at
2023-09-23 15:00:00,2023-09-23 16:00:00,107.86,Eur/MWh,at
